"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"22:56:47,6588624","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x343a2cc4.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6589520","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x29952f65.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6590599","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xafe778ee.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6591572","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x702b4828.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6592474","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x6a5c8310.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6593509","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xbb560fa9.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6594431","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xf4f48a1d.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6597053","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xf3446f0d.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6598126","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x8fb7fab8.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6599064","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x3e803768.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6599888","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x9a59ab4d.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6601062","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xe63dd80b.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6601971","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x89e770b7.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6602977","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb714ac09.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6603991","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xecc5a19b.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6605106","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2b95f221.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6606202","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x3f95537c.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6607198","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x27e95725.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,6608105","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x9ec77671.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9154094","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x8d9db2ee.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9155621","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb5f44730.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9156833","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x15b16650.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9157903","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2a4345e2.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9159105","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd298c7df.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9160585","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xea2dbb92.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9161731","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x244622e4.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9162780","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x7826fa9c.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9163869","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xbd336731.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9164907","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xbeae0bd6.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9166041","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x90546753.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9166960","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x4f79e356.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9168437","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xda6294d6.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9169574","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xdaac424a.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9170943","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x1819b850.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9171943","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x45ced8c9.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9173000","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x618423d1.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9173920","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xcf5c7952.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9175331","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x0344a044.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9176762","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x2bd74f23.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9177978","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xb6654241.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9179333","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd3ca99de.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9180727","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd99558b5.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9181779","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xd13f7cc5.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9184981","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x323924c7.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9186095","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x0e288ca8.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9187157","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x5db05803.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9188068","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x6979f2f0.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9189376","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xe513585e.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9190639","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x54aa7fc8.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9191677","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0x6bdb30b7.vcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"22:56:47,9192595","LEGOMarvel.exe","3244","CreateFile","C:\Users\User\AppData\Roaming\Warner Bros. Interactive Entertainment\LEGO MARVEL Super Heroes\CachedShaders\0xaa76d26c.pcode","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
